number,source,time,year,month,day,hour,lat,lon,wind,pressure,status,condition,devflag
101158,2,1993-10-25 18:00:00,1993,10,25,18,11.5,151.1,15.0,0.0,-66.0,1.0,1
101158,2,1993-10-25 21:00:00,1993,10,25,21,11.6,150.7,15.0,0.0,-63.0,1.0,1
101158,2,1993-10-26 00:00:00,1993,10,26,0,11.7,150.3,15.0,0.0,-60.0,1.0,1
101158,2,1993-10-26 03:00:00,1993,10,26,3,11.8,149.9,15.0,0.0,-57.0,1.0,1
101158,2,1993-10-26 06:00:00,1993,10,26,6,11.9,149.5,15.0,0.0,-54.0,1.0,1
101158,2,1993-10-26 09:00:00,1993,10,26,9,12.0,149.1,15.0,0.0,-51.0,1.0,1
101158,2,1993-10-26 12:00:00,1993,10,26,12,12.2,148.7,15.0,0.0,-48.0,1.0,1
101158,2,1993-10-26 15:00:00,1993,10,26,15,12.3,148.3,15.0,0.0,-45.0,1.0,1
101158,2,1993-10-26 18:00:00,1993,10,26,18,12.5,147.9,15.0,0.0,-42.0,1.0,1
101158,2,1993-10-26 21:00:00,1993,10,26,21,12.6,147.5,15.0,0.0,-39.0,1.0,1
101158,2,1993-10-27 00:00:00,1993,10,27,0,12.8,147.0,15.0,0.0,-36.0,1.0,1
101158,2,1993-10-27 03:00:00,1993,10,27,3,13.0,146.5,15.0,0.0,-33.0,1.0,1
101158,2,1993-10-27 06:00:00,1993,10,27,6,13.1,146.0,15.0,0.0,-30.0,1.0,1
101158,2,1993-10-27 09:00:00,1993,10,27,9,13.2,145.5,20.0,0.0,-27.0,1.0,1
101158,2,1993-10-27 12:00:00,1993,10,27,12,13.2,145.0,25.0,0.0,-24.0,1.0,1
101158,2,1993-10-27 15:00:00,1993,10,27,15,13.2,144.3,25.0,0.0,-21.0,1.0,1
101158,2,1993-10-27 18:00:00,1993,10,27,18,13.2,143.6,25.0,0.0,-18.0,1.0,1
101158,2,1993-10-27 21:00:00,1993,10,27,21,13.1,142.9,28.0,0.0,-15.0,1.0,1
101158,2,1993-10-28 00:00:00,1993,10,28,0,13.1,142.1,30.0,0.0,-12.0,1.0,1
101158,2,1993-10-28 03:00:00,1993,10,28,3,13.1,141.4,30.0,0.0,-9.0,1.0,1
101158,2,1993-10-28 06:00:00,1993,10,28,6,13.1,140.6,30.0,0.0,-6.0,1.0,1
101158,2,1993-10-28 09:00:00,1993,10,28,9,13.1,139.8,33.0,0.0,-3.0,1.0,1
101159,2,1993-11-02 00:00:00,1993,11,2,0,10.0,168.0,15.0,0.0,-156.0,1.0,1
101159,2,1993-11-02 03:00:00,1993,11,2,3,9.8,167.4,15.0,0.0,-153.0,1.0,1
101159,2,1993-11-02 06:00:00,1993,11,2,6,9.6,166.9,15.0,0.0,-150.0,1.0,1
101159,2,1993-11-02 09:00:00,1993,11,2,9,9.4,166.4,15.0,0.0,-147.0,1.0,1
101159,2,1993-11-02 12:00:00,1993,11,2,12,9.3,165.8,15.0,0.0,-144.0,1.0,1
101159,2,1993-11-02 15:00:00,1993,11,2,15,9.1,165.3,15.0,0.0,-141.0,1.0,1
101159,2,1993-11-02 18:00:00,1993,11,2,18,9.0,164.7,15.0,0.0,-138.0,1.0,1
101159,2,1993-11-02 21:00:00,1993,11,2,21,8.9,164.1,15.0,0.0,-135.0,1.0,1
101159,2,1993-11-03 00:00:00,1993,11,3,0,8.8,163.5,15.0,0.0,-132.0,1.0,1
101159,2,1993-11-03 03:00:00,1993,11,3,3,8.8,163.0,15.0,0.0,-129.0,1.0,1
101159,2,1993-11-03 06:00:00,1993,11,3,6,8.9,162.4,15.0,0.0,-126.0,1.0,1
101159,2,1993-11-03 09:00:00,1993,11,3,9,9.0,161.8,15.0,0.0,-123.0,1.0,1
101159,2,1993-11-03 12:00:00,1993,11,3,12,9.1,161.2,15.0,0.0,-120.0,1.0,1
101159,2,1993-11-03 15:00:00,1993,11,3,15,9.2,160.6,15.0,0.0,-117.0,1.0,1
101159,2,1993-11-03 18:00:00,1993,11,3,18,9.3,160.1,15.0,0.0,-114.0,1.0,1
101159,2,1993-11-03 21:00:00,1993,11,3,21,9.4,159.6,15.0,0.0,-111.0,1.0,1
101159,2,1993-11-04 00:00:00,1993,11,4,0,9.6,159.1,15.0,0.0,-108.0,1.0,1
101159,2,1993-11-04 03:00:00,1993,11,4,3,9.8,158.6,18.0,0.0,-105.0,1.0,1
101159,2,1993-11-04 06:00:00,1993,11,4,6,10.0,158.1,20.0,0.0,-102.0,1.0,1
101159,2,1993-11-04 09:00:00,1993,11,4,9,10.2,157.6,20.0,0.0,-99.0,1.0,1
101159,2,1993-11-04 12:00:00,1993,11,4,12,10.4,157.0,20.0,0.0,-96.0,1.0,1
101159,2,1993-11-04 15:00:00,1993,11,4,15,10.6,156.5,20.0,0.0,-93.0,1.0,1
101159,2,1993-11-04 18:00:00,1993,11,4,18,10.7,155.9,20.0,0.0,-90.0,1.0,1
101159,2,1993-11-04 21:00:00,1993,11,4,21,10.8,155.3,20.0,0.0,-87.0,1.0,1
101159,2,1993-11-05 00:00:00,1993,11,5,0,11.0,154.7,20.0,0.0,-84.0,1.0,1
101159,2,1993-11-05 03:00:00,1993,11,5,3,11.1,154.1,20.0,0.0,-81.0,1.0,1
101159,2,1993-11-05 06:00:00,1993,11,5,6,11.3,153.6,20.0,0.0,-78.0,1.0,1
101159,2,1993-11-05 09:00:00,1993,11,5,9,11.4,153.0,23.0,0.0,-75.0,1.0,1
101159,2,1993-11-05 12:00:00,1993,11,5,12,11.6,152.5,25.0,0.0,-72.0,1.0,1
101159,2,1993-11-05 15:00:00,1993,11,5,15,11.8,152.0,25.0,0.0,-69.0,1.0,1
101159,2,1993-11-05 18:00:00,1993,11,5,18,11.9,151.5,25.0,0.0,-66.0,1.0,1
101159,2,1993-11-05 21:00:00,1993,11,5,21,12.0,151.0,25.0,0.0,-63.0,1.0,1
101159,2,1993-11-06 00:00:00,1993,11,6,0,12.1,150.5,25.0,0.0,-60.0,1.0,1
101159,2,1993-11-06 03:00:00,1993,11,6,3,12.2,150.0,25.0,0.0,-57.0,1.0,1
101159,2,1993-11-06 06:00:00,1993,11,6,6,12.3,149.5,25.0,0.0,-54.0,1.0,1
101159,2,1993-11-06 09:00:00,1993,11,6,9,12.4,149.0,23.0,0.0,-51.0,1.0,1
101159,2,1993-11-06 12:00:00,1993,11,6,12,12.6,148.5,20.0,0.0,-48.0,1.0,1
101159,2,1993-11-06 15:00:00,1993,11,6,15,12.7,148.0,20.0,0.0,-45.0,1.0,1
101159,2,1993-11-06 18:00:00,1993,11,6,18,12.9,147.4,20.0,0.0,-42.0,1.0,1
101159,2,1993-11-06 21:00:00,1993,11,6,21,13.1,146.8,20.0,0.0,-39.0,1.0,1
101159,2,1993-11-07 00:00:00,1993,11,7,0,13.2,146.3,20.0,0.0,-36.0,1.0,1
101159,2,1993-11-07 03:00:00,1993,11,7,3,13.3,145.8,20.0,0.0,-33.0,1.0,1
101159,2,1993-11-07 06:00:00,1993,11,7,6,13.4,145.2,20.0,0.0,-30.0,1.0,1
101159,2,1993-11-07 09:00:00,1993,11,7,9,13.5,144.6,23.0,0.0,-27.0,1.0,1
101159,2,1993-11-07 12:00:00,1993,11,7,12,13.6,144.0,25.0,0.0,-24.0,1.0,1
101159,2,1993-11-07 15:00:00,1993,11,7,15,13.7,143.4,25.0,0.0,-21.0,1.0,1
101159,2,1993-11-07 18:00:00,1993,11,7,18,13.8,142.8,25.0,0.0,-18.0,1.0,1
101159,2,1993-11-07 21:00:00,1993,11,7,21,13.9,142.1,28.0,0.0,-15.0,1.0,1
101159,2,1993-11-08 00:00:00,1993,11,8,0,14.1,141.5,30.0,0.0,-12.0,1.0,1
101159,2,1993-11-08 03:00:00,1993,11,8,3,14.3,140.9,30.0,0.0,-9.0,1.0,1
101159,2,1993-11-08 06:00:00,1993,11,8,6,14.6,140.3,30.0,0.0,-6.0,1.0,1
101159,2,1993-11-08 09:00:00,1993,11,8,9,14.9,139.6,33.0,0.0,-3.0,1.0,1
101160,2,1993-11-05 00:00:00,1993,11,5,0,5.6,72.4,20.0,0.0,-180.0,1.0,1
101160,2,1993-11-05 03:00:00,1993,11,5,3,5.7,72.5,20.0,0.0,-177.0,1.0,1
101160,2,1993-11-05 06:00:00,1993,11,5,6,5.8,72.7,20.0,0.0,-174.0,1.0,1
101160,2,1993-11-05 09:00:00,1993,11,5,9,5.9,72.9,23.0,0.0,-171.0,1.0,1
101160,2,1993-11-05 12:00:00,1993,11,5,12,5.9,73.1,25.0,0.0,-168.0,1.0,1
101160,2,1993-11-05 15:00:00,1993,11,5,15,6.0,73.3,25.0,0.0,-165.0,1.0,1
101160,2,1993-11-05 18:00:00,1993,11,5,18,6.1,73.5,25.0,0.0,-162.0,1.0,1
101160,2,1993-11-05 21:00:00,1993,11,5,21,6.2,73.7,25.0,0.0,-159.0,1.0,1
101160,2,1993-11-06 00:00:00,1993,11,6,0,6.2,74.0,25.0,0.0,-156.0,1.0,1
101160,2,1993-11-06 03:00:00,1993,11,6,3,6.2,74.3,25.0,0.0,-153.0,1.0,1
101160,2,1993-11-06 06:00:00,1993,11,6,6,6.3,74.5,25.0,0.0,-150.0,1.0,1
101160,2,1993-11-06 09:00:00,1993,11,6,9,6.3,74.8,28.0,0.0,-147.0,1.0,1
101160,2,1993-11-06 12:00:00,1993,11,6,12,6.4,75.0,30.0,0.0,-144.0,1.0,1
101160,2,1993-11-06 15:00:00,1993,11,6,15,6.4,75.3,30.0,0.0,-141.0,1.0,1
101160,2,1993-11-06 18:00:00,1993,11,6,18,6.5,75.5,30.0,0.0,-138.0,1.0,1
101160,2,1993-11-06 21:00:00,1993,11,6,21,6.5,75.8,30.0,0.0,-135.0,1.0,1
101160,2,1993-11-07 00:00:00,1993,11,7,0,6.6,76.0,30.0,0.0,-132.0,1.0,1
101160,2,1993-11-07 03:00:00,1993,11,7,3,6.7,76.3,30.0,0.0,-129.0,1.0,1
101160,2,1993-11-07 06:00:00,1993,11,7,6,6.8,76.5,30.0,0.0,-126.0,1.0,1
101160,2,1993-11-07 09:00:00,1993,11,7,9,6.9,76.8,30.0,0.0,-123.0,1.0,1
101160,2,1993-11-07 12:00:00,1993,11,7,12,7.0,77.0,30.0,0.0,-120.0,1.0,1
101160,2,1993-11-07 15:00:00,1993,11,7,15,7.1,77.2,28.0,0.0,-117.0,1.0,1
101160,2,1993-11-07 18:00:00,1993,11,7,18,7.3,77.4,25.0,0.0,-114.0,1.0,1
101160,2,1993-11-07 21:00:00,1993,11,7,21,7.5,77.5,25.0,0.0,-111.0,1.0,1
101160,2,1993-11-08 00:00:00,1993,11,8,0,7.7,77.5,25.0,0.0,-108.0,1.0,1
101160,2,1993-11-08 03:00:00,1993,11,8,3,7.9,77.6,25.0,0.0,-105.0,1.0,1
101160,2,1993-11-08 06:00:00,1993,11,8,6,8.1,77.6,25.0,0.0,-102.0,1.0,1
101160,2,1993-11-08 09:00:00,1993,11,8,9,8.3,77.6,23.0,0.0,-99.0,1.0,1
101160,2,1993-11-08 12:00:00,1993,11,8,12,8.5,77.5,20.0,0.0,-96.0,1.0,1
101160,2,1993-11-08 15:00:00,1993,11,8,15,8.7,77.4,20.0,0.0,-93.0,1.0,1
101160,2,1993-11-08 18:00:00,1993,11,8,18,8.8,77.2,20.0,0.0,-90.0,1.0,1
101160,2,1993-11-08 21:00:00,1993,11,8,21,9.0,77.1,20.0,0.0,-87.0,1.0,1
101160,2,1993-11-09 00:00:00,1993,11,9,0,9.2,76.9,20.0,0.0,-84.0,1.0,1
101160,2,1993-11-09 03:00:00,1993,11,9,3,9.4,76.7,20.0,0.0,-81.0,1.0,1
101160,2,1993-11-09 06:00:00,1993,11,9,6,9.6,76.5,20.0,0.0,-78.0,1.0,1
101160,2,1993-11-09 09:00:00,1993,11,9,9,9.8,76.2,20.0,0.0,-75.0,1.0,1
101160,2,1993-11-09 12:00:00,1993,11,9,12,10.0,75.8,20.0,0.0,-72.0,1.0,1
101160,2,1993-11-09 15:00:00,1993,11,9,15,10.2,75.4,20.0,0.0,-69.0,1.0,1
101160,2,1993-11-09 18:00:00,1993,11,9,18,10.4,75.0,20.0,0.0,-66.0,1.0,1
101160,2,1993-11-09 21:00:00,1993,11,9,21,10.5,74.6,20.0,0.0,-63.0,1.0,1
101160,2,1993-11-10 00:00:00,1993,11,10,0,10.6,74.1,20.0,0.0,-60.0,1.0,1
101160,2,1993-11-10 03:00:00,1993,11,10,3,10.7,73.6,20.0,0.0,-57.0,1.0,1
101160,2,1993-11-10 06:00:00,1993,11,10,6,10.8,73.1,20.0,0.0,-54.0,1.0,1
101160,2,1993-11-10 09:00:00,1993,11,10,9,10.9,72.6,20.0,0.0,-51.0,1.0,1
101160,2,1993-11-10 12:00:00,1993,11,10,12,11.0,72.1,20.0,0.0,-48.0,1.0,1
101160,2,1993-11-10 15:00:00,1993,11,10,15,11.1,71.6,20.0,0.0,-45.0,1.0,1
101160,2,1993-11-10 18:00:00,1993,11,10,18,11.2,71.2,20.0,0.0,-42.0,1.0,1
101160,2,1993-11-10 21:00:00,1993,11,10,21,11.3,70.7,23.0,0.0,-39.0,1.0,1
101160,2,1993-11-11 00:00:00,1993,11,11,0,11.5,70.3,25.0,0.0,-36.0,1.0,1
101160,2,1993-11-11 03:00:00,1993,11,11,3,11.6,69.8,25.0,0.0,-33.0,1.0,1
101160,2,1993-11-11 06:00:00,1993,11,11,6,11.8,69.4,25.0,0.0,-30.0,1.0,1
101160,2,1993-11-11 09:00:00,1993,11,11,9,11.9,68.9,25.0,0.0,-27.0,1.0,1
101160,2,1993-11-11 12:00:00,1993,11,11,12,12.1,68.5,25.0,0.0,-24.0,1.0,1
101160,2,1993-11-11 15:00:00,1993,11,11,15,12.3,68.1,25.0,0.0,-21.0,1.0,1
101160,2,1993-11-11 18:00:00,1993,11,11,18,12.5,67.7,25.0,0.0,-18.0,1.0,1
101160,2,1993-11-11 21:00:00,1993,11,11,21,12.8,67.3,28.0,0.0,-15.0,1.0,1
101160,2,1993-11-12 00:00:00,1993,11,12,0,13.1,67.0,30.0,0.0,-12.0,1.0,1
101160,2,1993-11-12 03:00:00,1993,11,12,3,13.4,66.6,30.0,0.0,-9.0,1.0,1
101160,2,1993-11-12 06:00:00,1993,11,12,6,13.8,66.3,30.0,0.0,-6.0,1.0,1
101160,2,1993-11-12 09:00:00,1993,11,12,9,14.1,65.9,33.0,0.0,-3.0,1.0,1
101161,2,1993-11-07 18:00:00,1993,11,7,18,-6.4,79.9,20.0,0.0,-42.0,1.0,1
101161,2,1993-11-07 21:00:00,1993,11,7,21,-6.6,80.1,20.0,0.0,-39.0,1.0,1
101161,2,1993-11-08 00:00:00,1993,11,8,0,-6.7,80.2,20.0,0.0,-36.0,1.0,1
101161,2,1993-11-08 03:00:00,1993,11,8,3,-6.8,80.3,20.0,0.0,-33.0,1.0,1
101161,2,1993-11-08 06:00:00,1993,11,8,6,-7.0,80.4,20.0,0.0,-30.0,1.0,1
101161,2,1993-11-08 09:00:00,1993,11,8,9,-7.2,80.5,20.0,0.0,-27.0,1.0,1
101161,2,1993-11-08 12:00:00,1993,11,8,12,-7.4,80.6,20.0,0.0,-24.0,1.0,1
101161,2,1993-11-08 15:00:00,1993,11,8,15,-7.6,80.7,23.0,0.0,-21.0,1.0,1
101161,2,1993-11-08 18:00:00,1993,11,8,18,-7.8,80.7,25.0,0.0,-18.0,1.0,1
101161,2,1993-11-08 21:00:00,1993,11,8,21,-8.0,80.7,25.0,0.0,-15.0,1.0,1
101161,2,1993-11-09 00:00:00,1993,11,9,0,-8.2,80.7,25.0,0.0,-12.0,1.0,1
101161,2,1993-11-09 03:00:00,1993,11,9,3,-8.4,80.7,28.0,0.0,-9.0,1.0,1
101161,2,1993-11-09 06:00:00,1993,11,9,6,-8.6,80.7,30.0,0.0,-6.0,1.0,1
101161,2,1993-11-09 09:00:00,1993,11,9,9,-8.8,80.7,33.0,0.0,-3.0,1.0,1
101165,2,1993-11-17 12:00:00,1993,11,17,12,8.7,137.4,15.0,0.0,-54.0,1.0,1
101165,2,1993-11-17 15:00:00,1993,11,17,15,8.7,136.8,18.0,0.0,-51.0,1.0,1
101165,2,1993-11-17 18:00:00,1993,11,17,18,8.8,136.2,20.0,0.0,-48.0,1.0,1
101165,2,1993-11-17 21:00:00,1993,11,17,21,8.9,135.6,20.0,0.0,-45.0,1.0,1
101165,2,1993-11-18 00:00:00,1993,11,18,0,9.0,135.0,20.0,0.0,-42.0,1.0,1
101165,2,1993-11-18 03:00:00,1993,11,18,3,9.1,134.4,20.0,0.0,-39.0,1.0,1
101165,2,1993-11-18 06:00:00,1993,11,18,6,9.1,133.8,20.0,0.0,-36.0,1.0,1
101165,2,1993-11-18 09:00:00,1993,11,18,9,9.1,133.2,20.0,0.0,-33.0,1.0,1
101165,2,1993-11-18 12:00:00,1993,11,18,12,9.2,132.6,20.0,0.0,-30.0,1.0,1
101165,2,1993-11-18 15:00:00,1993,11,18,15,9.2,132.0,20.0,0.0,-27.0,1.0,1
101165,2,1993-11-18 18:00:00,1993,11,18,18,9.3,131.5,20.0,0.0,-24.0,1.0,1
101165,2,1993-11-18 21:00:00,1993,11,18,21,9.3,131.0,23.0,0.0,-21.0,1.0,1
101165,2,1993-11-19 00:00:00,1993,11,19,0,9.4,130.5,25.0,0.0,-18.0,1.0,1
101165,2,1993-11-19 03:00:00,1993,11,19,3,9.6,130.1,25.0,0.0,-15.0,1.0,1
101165,2,1993-11-19 06:00:00,1993,11,19,6,9.9,129.6,25.0,0.0,-12.0,1.0,1
101165,2,1993-11-19 09:00:00,1993,11,19,9,10.2,129.1,28.0,0.0,-9.0,1.0,1
101165,2,1993-11-19 12:00:00,1993,11,19,12,10.4,128.6,30.0,0.0,-6.0,1.0,1
101165,2,1993-11-19 15:00:00,1993,11,19,15,10.6,128.0,33.0,0.0,-3.0,1.0,1
101166,1,1993-11-22 06:00:00,1993,11,22,6,-10.8,94.8,0.0,0.0,-90.0,1.0,1
101166,1,1993-11-22 09:00:00,1993,11,22,9,-10.7,93.7,0.0,0.0,-87.0,1.0,1
101166,2,1993-11-22 12:00:00,1993,11,22,12,-7.2,92.7,15.0,0.0,-84.0,1.0,1
101166,2,1993-11-22 15:00:00,1993,11,22,15,-7.6,92.7,15.0,0.0,-81.0,1.0,1
101166,2,1993-11-22 18:00:00,1993,11,22,18,-8.0,92.6,15.0,0.0,-78.0,1.0,1
101166,2,1993-11-22 21:00:00,1993,11,22,21,-8.4,92.5,15.0,0.0,-75.0,1.0,1
101166,2,1993-11-23 00:00:00,1993,11,23,0,-8.9,92.4,15.0,0.0,-72.0,1.0,1
101166,2,1993-11-23 03:00:00,1993,11,23,3,-9.4,92.3,18.0,0.0,-69.0,1.0,1
101166,2,1993-11-23 06:00:00,1993,11,23,6,-10.0,92.3,20.0,0.0,-66.0,1.0,1
101166,2,1993-11-23 09:00:00,1993,11,23,9,-10.5,92.3,20.0,0.0,-63.0,1.0,1
101166,2,1993-11-23 12:00:00,1993,11,23,12,-11.0,92.2,20.0,0.0,-60.0,1.0,1
101166,2,1993-11-23 15:00:00,1993,11,23,15,-11.3,92.2,20.0,0.0,-57.0,1.0,1
101166,2,1993-11-23 18:00:00,1993,11,23,18,-11.5,92.1,20.0,0.0,-54.0,1.0,1
101166,2,1993-11-23 21:00:00,1993,11,23,21,-11.9,92.0,20.0,0.0,-51.0,1.0,1
101166,2,1993-11-24 00:00:00,1993,11,24,0,-12.3,91.8,20.0,0.0,-48.0,1.0,1
101166,2,1993-11-24 03:00:00,1993,11,24,3,-12.7,91.2,20.0,0.0,-45.0,1.0,1
101166,2,1993-11-24 06:00:00,1993,11,24,6,-13.0,90.4,20.0,0.0,-42.0,1.0,1
101166,2,1993-11-24 09:00:00,1993,11,24,9,-13.3,89.9,20.0,0.0,-39.0,1.0,1
